District ID,District Name,School ID,School Name,School Year,Number of Students Tested,Standard CMT Score Summary Average Scale Score,Standard CMT Score Summary Percent at above Goal level,Standard CMT Score Summary Percent at above Proficient level
94,Newington School District,8,John Paterson School,2005-06,114,239.5,50,73.7
94,Newington School District,7,Ruth Chaffee School,2005-06,77,259.8,66.2,83.1
97,Newtown School District,1,Hawley Elementary School,2005-06,99,263.1,71.7,91.9
97,Newtown School District,4,Head O'Meadow Elementary School,2005-06,112,275.2,80.4,90.2
97,Newtown School District,3,Middle Gate Elementary School,2005-06,105,272.8,80,92.4
97,Newtown School District,2,Sandy Hook Elementary School,2005-06,145,288.6,86.2,95.9
98,Norfolk School District,1,Botelle Elementary School,2005-06,23,281.3,78.3,95.7
99,North Branford School District,4,Jerome Harrison School,2005-06,114,240.3,44.7,76.3
99,North Branford School District,6,Totoket Valley Elementary School,2005-06,105,241.3,50.5,83.8
100,North Canaan School District,1,North Canaan Elementary School,2005-06,41,257.5,70.7,90.2
101,North Haven School District,8,Clintonville Elementary School,2005-06,60,247.3,46.7,81.7
101,North Haven School District,7,Green Acres Elementary School,2005-06,57,259.3,63.2,93
101,North Haven School District,2,Montowese Elementary School,2005-06,77,251.7,63.6,81.8
101,North Haven School District,3,Ridge Road Elementary School,2005-06,79,271.5,73.4,97.5
102,North Stonington School District,1,North Stonington Elementary School,2005-06,61,242.7,55.7,73.8
103,Norwalk School District,2,Brookside Elementary School,2005-06,58,238.5,43.1,79.3
103,Norwalk School District,3,Columbus Magnet School,2005-06,61,237.2,45.9,70.5
103,Norwalk School District,4,Cranbury Elementary School,2005-06,74,241.4,51.4,78.4
103,Norwalk School District,20,Fox Run Elementary School,2005-06,78,242.1,50,75.6
103,Norwalk School District,7,Jefferson Magnet School,2005-06,76,241.8,52.6,75
103,Norwalk School District,8,Kendall Elementary School,2005-06,87,230.4,44.8,70.1
103,Norwalk School District,22,Marvin Elementary School,2005-06,89,210.9,29.2,48.3
103,Norwalk School District,21,Naramake Elementary School,2005-06,58,245.4,55.2,79.3
103,Norwalk School District,13,Rowayton School,2005-06,68,254.5,61.8,80.9
103,Norwalk School District,23,Silvermine Elementary School,2005-06,60,219.1,33.3,63.3
103,Norwalk School District,14,Tracey School,2005-06,66,256.8,62.1,80.3
103,Norwalk School District,24,Wolfpit School,2005-06,49,234.6,44.9,69.4
104,Norwich School District,1,Bishop School,2005-06,20,241.7,45,75
104,Norwich School District,6,Greeneville School,2005-06,49,224.4,34.7,63.3
104,Norwich School District,14,John B. Stanton School,2005-06,34,234.3,41.2,67.6
104,Norwich School District,20,John M. Moriarty School,2005-06,66,233.8,40.9,69.7
104,Norwich School District,8,Samuel Huntington School,2005-06,54,235,46.3,70.4
104,Norwich School District,17,Thomas W. Mahan School,2005-06,34,251.1,47.1,85.3
104,Norwich School District,19,Uncas School,2005-06,39,227.4,35.9,66.7
104,Norwich School District,18,Veterans' Memorial School,2005-06,33,226,33.3,60.6
104,Norwich School District,15,Wequonnoc School,2005-06,38,228.2,36.8,63.2
106,Old Saybrook School District,2,Kathleen E. Goodwin School,2005-06,114,258.2,67.5,85.1
107,Orange School District,5,Peck Place School,2005-06,71,252.2,54.9,91.5
107,Orange School District,3,Race Brook School,2005-06,69,258.2,69.6,87
107,Orange School District,4,Turkey Hill School,2005-06,50,232.7,36,74
108,Oxford School District,1,Oxford Center School,2005-06,139,269.4,69.8,94.2
109,Plainfield School District,1,Moosup Elementary School,2005-06,80,243.7,56.3,76.3
109,Plainfield School District,4,Shepard Hill Elementary School,2005-06,111,236.2,43.2,79.3
110,Plainville School District,4,Frank T. Wheeler School,2005-06,59,241.9,49.2,76.3
110,Plainville School District,2,Linden Street School,2005-06,60,262,63.3,81.7
110,Plainville School District,5,Louis Toffolon School,2005-06,53,272.2,77.4,90.6
111,Plymouth School District,1,Main Street School,2005-06,60,235,46.7,65
111,Plymouth School District,2,Plymouth Center School,2005-06,73,245.6,52.1,79.5
112,Pomfret School District,1,Pomfret Community School,2005-06,60,272.3,78.3,96.7
113,Portland School District,4,Gildersleeve School,2005-06,105,251.8,66.7,84.8
114,Preston School District,4,Preston Veterans' Memorial School,2005-06,46,259.8,65.2,84.8
116,Putnam School District,3,Putnam Elementary School,2005-06,85,245,56.5,78.8
117,Redding School District,1,Redding Elementary School,2005-06,141,283.6,83.7,94.3
206,Regional School District 06,1,Goshen Center School,2005-06,31,267.3,74.2,90.3
206,Regional School District 06,2,James Morris School,2005-06,31,245.8,41.9,83.9
206,Regional School District 06,3,Warren Elementary School,2005-06,NA,NA,NA,NA
210,Regional School District 10,3,Harwinton Consolidated School,2005-06,97,269.8,73.2,91.8
210,Regional School District 10,2,Lake Garda Elementary School,2005-06,120,253.2,65,85.8
212,Regional School District 12,2,Booth Free School,2005-06,29,292.9,93.1,100
212,Regional School District 12,1,The Burnham School,2005-06,23,285.4,91.3,100
212,Regional School District 12,4,Washington Primary School,2005-06,30,234.9,60,76.7
213,Regional School District 13,2,Francis E. Korn School,2005-06,105,251.3,60,80
213,Regional School District 13,5,John Lyman School,2005-06,76,261.4,72.4,89.5
214,Regional School District 14,1,Bethlehem Elementary School,2005-06,49,262.7,69.4,98
214,Regional School District 14,2,Mitchell Elementary School,2005-06,109,262.7,68.8,88.1
215,Regional School District 15,4,Gainfield Elementary School,2005-06,88,277.8,83,93.2
215,Regional School District 15,7,Long Meadow Elementary School,2005-06,81,266.9,72.8,96.3
215,Regional School District 15,6,Middlebury Elementary School,2005-06,70,266.1,75.7,92.9
215,Regional School District 15,5,Pomperaug School,2005-06,93,269.5,79.6,92.5
216,Regional School District 16,3,Algonquin School,2005-06,111,264.1,76.6,95.5
216,Regional School District 16,1,Laurel Ledge School,2005-06,82,244.9,52.4,84.1
217,Regional School District 17,2,Burr District Elementary School,2005-06,53,252.7,60.4,77.4
217,Regional School District 17,1,Haddam Elementary School,2005-06,57,278.5,78.9,93
217,Regional School District 17,3,Killingworth Elementary School,2005-06,95,260.5,65.3,87.4
218,Regional School District 18,3,Center School,2005-06,71,268.5,74.6,95.8
218,Regional School District 18,1,Lyme Consolidated School,2005-06,27,258.7,63,88.9
118,Ridgefield School District,8,Barlow Mountain Elementary School,2005-06,79,274.4,82.3,96.2
118,Ridgefield School District,6,Branchville Elementary School,2005-06,71,257.9,64.8,87.3
118,Ridgefield School District,4,Farmingville Elementary School,2005-06,68,276.3,82.4,94.1
118,Ridgefield School District,3,Ridgebury Elementary School,2005-06,83,253.6,60.2,85.5
118,Ridgefield School District,5,Scotland Elementary School,2005-06,69,276.2,87,91.3
118,Ridgefield School District,2,Veterans Park Elementary School,2005-06,52,283,76.9,88.5
119,Rocky Hill School District,4,Myrtle H. Stevens School,2005-06,94,260.3,66,89.4
119,Rocky Hill School District,5,West Hill School,2005-06,89,260.7,70.8,88.8
121,Salem School District,1,Salem Elementary School,2005-06,56,276,87.5,96.4
122,Salisbury School District,1,Salisbury Central School,2005-06,28,277.2,78.6,96.4
123,Scotland School District,1,Scotland Elementary School,2005-06,27,230.4,37,77.8
124,Seymour School District,3,Anna L. Lopresti School,2005-06,58,262.8,69,89.7
124,Seymour School District,1,Bungay School,2005-06,88,272.4,77.3,92
124,Seymour School District,4,Paul Chatfield School,2005-06,37,271.2,64.9,86.5
125,Sharon School District,1,Sharon Center School,2005-06,NA,NA,NA,NA
126,Shelton School District,10,Booth Hill School,2005-06,69,274.7,84.1,95.7
126,Shelton School District,5,Elizabeth Shelton School,2005-06,90,263.3,66.7,87.8
126,Shelton School District,4,Lafayette School,2005-06,54,208.6,27.8,40.7
126,Shelton School District,8,Long Hill School,2005-06,63,242.9,49.2,76.2
126,Shelton School District,9,Mohegan School,2005-06,86,267,73.3,94.2
126,Shelton School District,6,Sunnyside School,2005-06,43,253.4,53.5,86
127,Sherman School District,1,Sherman School,2005-06,54,259.6,59.3,88.9
270,Side By Side Community School District,1,Side By Side Community School,2005-06,22,186.1,13.6,18.2
128,Simsbury School District,1,Central School,2005-06,62,277.4,74.2,93.5
128,Simsbury School District,6,Latimer Lane School,2005-06,98,273.6,80.6,96.9
128,Simsbury School District,7,Squadron Line School,2005-06,113,262.6,69.9,88.5
128,Simsbury School District,3,Tariffville School,2005-06,47,253.4,59.6,78.7
128,Simsbury School District,4,Tootin' Hills School,2005-06,69,277.7,85.5,91.3
129,Somers School District,4,Somers Elementary School,2005-06,121,237.2,47.1,78.5
132,South Windsor School District,7,Eli Terry School,2005-06,55,260.9,60,87.3
132,South Windsor School District,6,Orchard Hill School,2005-06,95,249.8,50.5,83.2
132,South Windsor School District,1,Philip R. Smith School,2005-06,76,267.4,73.7,90.8
132,South Windsor School District,2,Pleasant Valley School,2005-06,89,261.5,67.4,94.4
132,South Windsor School District,4,Wapping Elementary School,2005-06,55,264.4,67.3,87.3
131,Southington School District,15,Derynoski Elementary School,2005-06,131,263.3,69.5,87
131,Southington School District,13,Flanders School,2005-06,47,256.8,57.4,76.6
131,Southington School District,2,Hatton School,2005-06,46,266.7,71.7,89.1
131,Southington School District,6,Plantsville School at North Center,2005-06,36,305.4,94.4,100
131,Southington School District,7,South End School,2005-06,34,284,82.4,91.2
131,Southington School District,8,Strong School,2005-06,70,278.6,84.3,91.4
131,Southington School District,9,Thalberg School,2005-06,60,273.3,80,91.7
131,Southington School District,14,Urbin T. Kelley School,2005-06,77,274.8,79.2,93.5
133,Sprague School District,1,Sayles School,2005-06,29,248.5,58.6,86.2
134,Stafford School District,1,Borough Elementary School,2005-06,27,226.4,25.9,70.4
134,Stafford School District,3,Staffordville School,2005-06,36,235.1,41.7,66.7
134,Stafford School District,4,West Stafford School,2005-06,56,243.8,53.6,78.6
135,Stamford School District,20,Davenport Ridge School,2005-06,88,244.4,53.4,72.7
135,Stamford School District,22,Hart School,2005-06,81,238.6,45.7,70.4
135,Stamford School District,12,Julia A. Stark School,2005-06,98,215.9,32.7,55.1
135,Stamford School District,5,K. T. Murphy School,2005-06,88,221.3,33,59.1
135,Stamford School District,6,Newfield School,2005-06,109,250.6,58.7,80.7
135,Stamford School District,18,Northeast School,2005-06,117,273.1,70.1,87.2
135,Stamford School District,8,Rogers International School,2005-06,72,238.1,40.3,68.1
135,Stamford School District,9,Roxbury School,2005-06,103,236.7,46.6,67
135,Stamford School District,11,Springdale School,2005-06,84,252.1,59.5,77.4
135,Stamford School District,21,Stillmeadow School,2005-06,84,242.2,46.4,75
135,Stamford School District,19,Toquam Magnet School,2005-06,73,268.2,71.2,84.9
135,Stamford School District,14,Westover School,2005-06,92,277.4,70.7,83.7
136,Sterling School District,2,Sterling Memorial School,2005-06,43,250.4,62.8,86
137,Stonington School District,5,Deans Mill School,2005-06,98,269.1,69.4,90.8
137,Stonington School District,4,West Broad Street School,2005-06,92,257.9,69.6,85.9
138,Stratford School District,3,Chapel School,2005-06,65,261,72.3,86.2
138,Stratford School District,13,Eli Whitney School,2005-06,78,241.5,55.1,76.9
138,Stratford School District,4,Franklin School,2005-06,40,235.8,57.5,70
138,Stratford School District,8,Lordship School,2005-06,39,244.4,48.7,79.5
138,Stratford School District,9,Nichols School,2005-06,62,246.8,54.8,75.8
138,Stratford School District,10,Second Hill Lane School,2005-06,73,225.3,37,64.4
138,Stratford School District,15,Stratford Academy - Johnson House,2005-06,89,238.4,50.6,76.4
138,Stratford School District,14,Wilcoxson School,2005-06,65,236.2,52.3,67.7
139,Suffield School District,3,McAlister Intermediate School,2005-06,176,255.8,62.5,81.3
140,Thomaston School District,1,Black Rock School,2005-06,105,244.5,53.3,85.7
141,Thompson School District,1,Mary R. Fisher Elementary School,2005-06,113,247.7,59.3,85
142,Tolland School District,2,Tolland Intermediate School,2005-06,248,251.6,62.5,85.9
143,Torrington School District,1,East School,2005-06,87,246.6,63.2,82.8
143,Torrington School District,2,Forbes School,2005-06,78,218.2,32.1,57.7
143,Torrington School District,8,Southwest School,2005-06,42,241.9,45.2,71.4
143,Torrington School District,9,Torringford School,2005-06,83,227.2,31.3,66.3
143,Torrington School District,13,Vogel-Wetmore School,2005-06,60,231.9,40,71.7
144,Trumbull School District,1,Booth Hill School,2005-06,86,287,87.2,96.5
144,Trumbull School District,8,Daniels Farm School,2005-06,90,282,78.9,93.3
144,Trumbull School District,10,Frenchtown Elementary School,2005-06,93,275.3,76.3,92.5
144,Trumbull School District,4,Jane Ryan School,2005-06,69,283.2,79.7,95.7
144,Trumbull School District,3,Middlebrook School,2005-06,86,270.1,72.1,88.4
144,Trumbull School District,9,Tashua School,2005-06,84,294.4,85.7,96.4
145,Union School District,1,Union Elementary School,2005-06,NA,NA,NA,NA
146,Vernon School District,14,Center Road School,2005-06,61,264.4,77,98.4
146,Vernon School District,1,Lake Street School,2005-06,46,253.8,69.6,89.1
146,Vernon School District,2,Maple Street School,2005-06,57,247.8,52.6,91.2
146,Vernon School District,3,Northeast School,2005-06,53,230.5,39.6,66
146,Vernon School District,10,Skinner Road School,2005-06,51,255.2,62.7,86.3
147,Voluntown School District,1,Voluntown Elementary School,2005-06,27,248.1,55.6,74.1
148,Wallingford School District,10,Cook Hill School,2005-06,53,243.4,52.8,83
148,Wallingford School District,9,Evarts C. Stevens School,2005-06,50,262.9,66,92
148,Wallingford School District,2,Highland School,2005-06,72,236.8,37.5,72.2
148,Wallingford School District,1,Moses Y. Beach School,2005-06,57,271.8,75.4,94.7
148,Wallingford School District,3,Parker Farms School,2005-06,58,264.8,65.5,93.1
148,Wallingford School District,12,Pond Hill School,2005-06,59,259.3,72.9,83.1
148,Wallingford School District,4,Rock Hill School,2005-06,66,259.5,59.1,86.4
148,Wallingford School District,8,Yalesville School,2005-06,93,258.1,69.9,90.3
151,Waterbury School District,21,B. W. Tinker School,2005-06,101,216.7,22.8,60.4
151,Waterbury School District,3,Barnard School,2005-06,51,215.8,29.4,56.9
151,Waterbury School District,10,Brooklyn Elementary School,2005-06,23,201.1,8.7,43.5
151,Waterbury School District,5,Bucks Hill School,2005-06,75,207.8,16,52
151,Waterbury School District,6,Bunker Hill School,2005-06,78,223.8,33.3,62.8
151,Waterbury School District,27,Carrington School,2005-06,86,226,37.2,60.5
151,Waterbury School District,9,Driggs School,2005-06,83,220.9,28.9,63.9
151,Waterbury School District,14,F. J. Kingsbury School,2005-06,93,232.1,38.7,68.8
151,Waterbury School District,26,Gilmartin School,2005-06,25,213.9,24,52
151,Waterbury School District,7,H. S. Chase School,2005-06,144,215.4,29.2,55.6
151,Waterbury School District,13,Hopeville School,2005-06,88,237.6,50,78.4
151,Waterbury School District,31,Maloney Interdistrict Magnet School,2005-06,88,249.5,55.7,85.2
151,Waterbury School District,11,Margaret M. Generali Elementary School,2005-06,91,228.2,37.4,70.3
151,Waterbury School District,28,Regan School,2005-06,48,248.4,52.1,79.2
151,Waterbury School District,33,Rotella Interdistrict Magnet School,2005-06,92,251.5,52.2,82.6
151,Waterbury School District,20,Sprague School,2005-06,75,202.8,12,42.7
151,Waterbury School District,22,Walsh School,2005-06,76,211.7,25,51.3
151,Waterbury School District,23,Washington School,2005-06,47,241.6,46.8,74.5
151,Waterbury School District,8,Wendell L. Cross School,2005-06,50,226.4,34,66
151,Waterbury School District,32,Woodrow Wilson School,2005-06,25,199.9,20,36
152,Waterford School District,1,Cohanzie Elementary School,2005-06,49,274.3,73.5,93.9
152,Waterford School District,2,Great Neck Elementary School,2005-06,42,267.4,73.8,88.1
152,Waterford School District,6,Oswegatchie Elementary School,2005-06,55,265.4,67.3,83.6
152,Waterford School District,7,Quaker Hill Elementary School,2005-06,34,266.9,79.4,88.2
152,Waterford School District,5,Southwest Elementary School,2005-06,37,280.1,78.4,97.3
153,Watertown School District,3,Fletcher W. Judson School,2005-06,137,250.2,59.1,80.3
153,Watertown School District,4,Polk School,2005-06,117,239,51.3,80.3
155,West Hartford School District,16,Aiken School,2005-06,77,262.3,68.8,85.7
155,West Hartford School District,2,Braeburn School,2005-06,61,271.3,67.2,85.2
155,West Hartford School District,4,Bugbee School,2005-06,61,283.1,80.3,93.4
155,West Hartford School District,5,Charter Oak Academy,2005-06,57,229.9,42.1,61.4
