Town,Type,Year,Date,Value
Ellington,RT,2001,3/1/2001,2.3
Ellington,RT,2001,4/1/2001,2.3
Ellington,RT,2001,5/1/2001,2.4
Ellington,RT,2001,6/1/2001,2.7
Ellington,RT,2001,7/1/2001,2.9
Ellington,RT,2001,8/1/2001,2.7
Ellington,RT,2001,9/1/2001,2.3
Ellington,RT,2001,10/1/2001,2
Ellington,RT,2001,11/1/2001,2.2
Ellington,RT,2001,12/1/2001,2.3
Ellington,RT,2000,1/1/2000,2.4
Ellington,RT,2000,2/1/2000,2.7
Ellington,RT,2000,3/1/2000,2
Ellington,RT,2000,4/1/2000,1.6
Ellington,RT,2000,5/1/2000,1.6
Ellington,RT,2000,6/1/2000,1.9
Ellington,RT,2000,7/1/2000,1.9
Ellington,RT,2000,8/1/2000,1.8
Ellington,RT,2000,9/1/2000,1.4
Ellington,RT,2000,10/1/2000,1.2
Ellington,RT,2000,11/1/2000,1.3
Ellington,RT,2000,12/1/2000,1.3
Ellington,RT,1999,1/1/1999,3.4
Ellington,RT,1999,2/1/1999,3.4
Ellington,RT,1999,3/1/1999,2.9
Ellington,RT,1999,4/1/1999,2.2
Ellington,RT,1999,5/1/1999,2.4
Ellington,RT,1999,6/1/1999,2.6
Ellington,RT,1999,7/1/1999,2.7
Ellington,RT,1999,8/1/1999,2.2
Ellington,RT,1999,9/1/1999,1.6
Ellington,RT,1999,10/1/1999,1.9
Ellington,RT,1999,11/1/1999,1.7
Ellington,RT,1999,12/1/1999,1.8
Ellington,RT,1998,1/1/1998,3.6
Ellington,RT,1998,2/1/1998,3.7
Ellington,RT,1998,3/1/1998,3
Ellington,RT,1998,4/1/1998,2.4
Ellington,RT,1998,5/1/1998,2.3
Ellington,RT,1998,6/1/1998,2.9
Ellington,RT,1998,7/1/1998,2.5
Ellington,RT,1998,8/1/1998,2.3
Ellington,RT,1998,9/1/1998,2
Ellington,RT,1998,10/1/1998,1.9
Ellington,RT,1998,11/1/1998,2
Ellington,RT,1998,12/1/1998,1.9
Farmington,LF,2004,1/1/2004,12260
Farmington,LF,2004,2/1/2004,12245
Farmington,LF,2004,3/1/2004,12285
Farmington,LF,2004,4/1/2004,12295
Farmington,LF,2004,5/1/2004,12323
Farmington,LF,2004,6/1/2004,12445
Farmington,LF,2004,7/1/2004,12519
Farmington,LF,2004,8/1/2004,12397
Farmington,LF,2004,9/1/2004,12248
Farmington,LF,2004,10/1/2004,12339
Farmington,LF,2004,11/1/2004,12332
Farmington,LF,2004,12/1/2004,12252
Farmington,LF,2003,1/1/2003,12218
Farmington,LF,2003,2/1/2003,12219
Farmington,LF,2003,3/1/2003,12275
Farmington,LF,2003,4/1/2003,12274
Farmington,LF,2003,5/1/2003,12264
Farmington,LF,2003,6/1/2003,12394
Farmington,LF,2003,7/1/2003,12417
Farmington,LF,2003,8/1/2003,12301
Farmington,LF,2003,9/1/2003,12181
Farmington,LF,2003,10/1/2003,12309
Farmington,LF,2003,11/1/2003,12330
Farmington,LF,2003,12/1/2003,12250
Farmington,LF,2002,1/1/2002,11981
Farmington,LF,2002,2/1/2002,12098
Farmington,LF,2002,3/1/2002,12118
Farmington,LF,2002,4/1/2002,12111
Farmington,LF,2002,5/1/2002,12152
Farmington,LF,2002,6/1/2002,12235
Farmington,LF,2002,7/1/2002,12278
Farmington,LF,2002,8/1/2002,12234
Farmington,LF,2002,9/1/2002,12219
Farmington,LF,2002,10/1/2002,12274
Farmington,LF,2002,11/1/2002,12255
Farmington,LF,2002,12/1/2002,12223
Farmington,LF,2001,1/1/2001,12044
Farmington,LF,2001,2/1/2001,12016
Farmington,LF,2001,3/1/2001,12090
Farmington,LF,2001,4/1/2001,12066
Farmington,LF,2001,5/1/2001,12065
Farmington,LF,2001,6/1/2001,12210
Farmington,LF,2001,7/1/2001,12259
Farmington,LF,2001,8/1/2001,12133
Farmington,LF,2001,9/1/2001,12036
Farmington,LF,2001,10/1/2001,12056
Farmington,LF,2001,11/1/2001,12057
Farmington,LF,2001,12/1/2001,12052
Farmington,LF,2000,1/1/2000,11980
Farmington,LF,2000,2/1/2000,12002
Farmington,LF,2000,3/1/2000,12009
Farmington,LF,2000,4/1/2000,11956
Farmington,LF,2000,5/1/2000,11936
Farmington,LF,2000,6/1/2000,12070
Farmington,LF,2000,7/1/2000,12068
Farmington,LF,2000,8/1/2000,11963
Farmington,LF,2000,9/1/2000,11852
Farmington,LF,2000,10/1/2000,11952
Farmington,LF,2000,11/1/2000,11956
Farmington,LF,2000,12/1/2000,11970
Farmington,LF,1999,1/1/1999,10891
Farmington,LF,1999,2/1/1999,10911
Farmington,LF,1999,3/1/1999,11009
Farmington,LF,1999,4/1/1999,10909
Farmington,LF,1999,5/1/1999,10956
Farmington,LF,1999,6/1/1999,11045
Farmington,LF,1999,7/1/1999,11164
Farmington,LF,1999,8/1/1999,11102
Farmington,LF,1999,9/1/1999,10947
Farmington,LF,1999,10/1/1999,11117
Farmington,LF,1999,11/1/1999,11129
Farmington,LF,1999,12/1/1999,11126
Farmington,LF,1998,1/1/1998,10708
Farmington,LF,1998,2/1/1998,10760
Farmington,LF,1998,3/1/1998,10862
Farmington,LF,1998,4/1/1998,10752
Farmington,LF,1998,5/1/1998,10811
Farmington,LF,1998,6/1/1998,10932
Farmington,LF,1998,7/1/1998,11047
Farmington,LF,1998,8/1/1998,10938
Farmington,LF,1998,9/1/1998,10732
Farmington,LF,1998,10/1/1998,10872
Farmington,LF,1998,11/1/1998,10843
Farmington,LF,1998,12/1/1998,10806
Farmington,EMP,2004,1/1/2004,11685
Farmington,EMP,2004,2/1/2004,11692
Farmington,EMP,2004,3/1/2004,11746
Farmington,EMP,2004,4/1/2004,11828
Farmington,EMP,2004,5/1/2004,11826
Farmington,EMP,2004,6/1/2004,11898
Farmington,EMP,2004,7/1/2004,11974
Farmington,EMP,2004,8/1/2004,11932
Farmington,EMP,2004,9/1/2004,11798
Farmington,EMP,2004,10/1/2004,11908
Farmington,EMP,2004,11/1/2004,11914
Farmington,EMP,2004,12/1/2004,11896
Farmington,EMP,2003,1/1/2003,11638
Farmington,EMP,2003,2/1/2003,11659
Farmington,EMP,2003,3/1/2003,11721
Farmington,EMP,2003,4/1/2003,11758
Farmington,EMP,2003,5/1/2003,11740
Farmington,EMP,2003,6/1/2003,11800
Farmington,EMP,2003,7/1/2003,11822
Farmington,EMP,2003,8/1/2003,11789
Farmington,EMP,2003,9/1/2003,11645
Farmington,EMP,2003,10/1/2003,11789
Farmington,EMP,2003,11/1/2003,11783
Farmington,EMP,2003,12/1/2003,11765
Farmington,EMP,2002,1/1/2002,11622
Farmington,EMP,2002,2/1/2002,11717
Farmington,EMP,2002,3/1/2002,11752
Farmington,EMP,2002,4/1/2002,11741
Farmington,EMP,2002,5/1/2002,11767
Farmington,EMP,2002,6/1/2002,11811
Farmington,EMP,2002,7/1/2002,11856
Farmington,EMP,2002,8/1/2002,11811
Farmington,EMP,2002,9/1/2002,11783
Farmington,EMP,2002,10/1/2002,11831
Farmington,EMP,2002,11/1/2002,11760
Farmington,EMP,2002,12/1/2002,11740
Farmington,EMP,2001,1/1/2001,11741
Farmington,EMP,2001,2/1/2001,11726
Farmington,EMP,2001,3/1/2001,11823
Farmington,EMP,2001,4/1/2001,11816
Farmington,EMP,2001,5/1/2001,11797
Farmington,EMP,2001,6/1/2001,11878
Farmington,EMP,2001,7/1/2001,11950
Farmington,EMP,2001,8/1/2001,11846
Farmington,EMP,2001,9/1/2001,11775
Farmington,EMP,2001,10/1/2001,11822
Farmington,EMP,2001,11/1/2001,11779
Farmington,EMP,2001,12/1/2001,11789
Farmington,EMP,2000,1/1/2000,11688
Farmington,EMP,2000,2/1/2000,11704
Farmington,EMP,2000,3/1/2000,11768
Farmington,EMP,2000,4/1/2000,11766
Farmington,EMP,2000,5/1/2000,11714
Farmington,EMP,2000,6/1/2000,11819
Farmington,EMP,2000,7/1/2000,11834
Farmington,EMP,2000,8/1/2000,11751
Farmington,EMP,2000,9/1/2000,11669
Farmington,EMP,2000,10/1/2000,11794
Farmington,EMP,2000,11/1/2000,11779
Farmington,EMP,2000,12/1/2000,11809
Farmington,EMP,1999,1/1/1999,10524
Farmington,EMP,1999,2/1/1999,10560
Farmington,EMP,1999,3/1/1999,10706
Farmington,EMP,1999,4/1/1999,10651
Farmington,EMP,1999,5/1/1999,10674
Farmington,EMP,1999,6/1/1999,10773
Farmington,EMP,1999,7/1/1999,10913
Farmington,EMP,1999,8/1/1999,10881
Farmington,EMP,1999,9/1/1999,10752
Farmington,EMP,1999,10/1/1999,10879
Farmington,EMP,1999,11/1/1999,10923
Farmington,EMP,1999,12/1/1999,10939
Farmington,EMP,1998,1/1/1998,10388
Farmington,EMP,1998,2/1/1998,10442
Farmington,EMP,1998,3/1/1998,10609
Farmington,EMP,1998,4/1/1998,10580
Farmington,EMP,1998,5/1/1998,10619
Farmington,EMP,1998,6/1/1998,10707
Farmington,EMP,1998,7/1/1998,10837
Farmington,EMP,1998,8/1/1998,10764
Farmington,EMP,1998,9/1/1998,10562
Farmington,EMP,1998,10/1/1998,10662
Farmington,EMP,1998,11/1/1998,10645
Farmington,EMP,1998,12/1/1998,10586
Farmington,UN,2004,1/1/2004,575
Farmington,UN,2004,2/1/2004,553
Farmington,UN,2004,3/1/2004,539
Farmington,UN,2004,4/1/2004,467
Farmington,UN,2004,5/1/2004,497
Farmington,UN,2004,6/1/2004,547
Farmington,UN,2004,7/1/2004,545
Farmington,UN,2004,8/1/2004,465
Farmington,UN,2004,9/1/2004,450
Farmington,UN,2004,10/1/2004,431
Farmington,UN,2004,11/1/2004,418
Farmington,UN,2004,12/1/2004,356
Farmington,UN,2003,1/1/2003,580
Farmington,UN,2003,2/1/2003,560
Farmington,UN,2003,3/1/2003,554
Farmington,UN,2003,4/1/2003,516
Farmington,UN,2003,5/1/2003,524
Farmington,UN,2003,6/1/2003,594
Farmington,UN,2003,7/1/2003,595
Farmington,UN,2003,8/1/2003,512
Farmington,UN,2003,9/1/2003,536
Farmington,UN,2003,10/1/2003,520
Farmington,UN,2003,11/1/2003,547
Farmington,UN,2003,12/1/2003,485
Farmington,UN,2002,1/1/2002,359
Farmington,UN,2002,2/1/2002,381
Farmington,UN,2002,3/1/2002,366
Farmington,UN,2002,4/1/2002,370
Farmington,UN,2002,5/1/2002,385
Farmington,UN,2002,6/1/2002,424
Farmington,UN,2002,7/1/2002,422
Farmington,UN,2002,8/1/2002,423
Farmington,UN,2002,9/1/2002,436
Farmington,UN,2002,10/1/2002,443
Farmington,UN,2002,11/1/2002,495
Farmington,UN,2002,12/1/2002,483
Farmington,UN,2001,1/1/2001,303
Farmington,UN,2001,2/1/2001,290
Farmington,UN,2001,3/1/2001,267
Farmington,UN,2001,4/1/2001,250
Farmington,UN,2001,5/1/2001,268
Farmington,UN,2001,6/1/2001,332
Farmington,UN,2001,7/1/2001,309
Farmington,UN,2001,8/1/2001,287
Farmington,UN,2001,9/1/2001,261
Farmington,UN,2001,10/1/2001,234
Farmington,UN,2001,11/1/2001,278
Farmington,UN,2001,12/1/2001,263
Farmington,UN,2000,1/1/2000,292
Farmington,UN,2000,2/1/2000,298
Farmington,UN,2000,3/1/2000,241
Farmington,UN,2000,4/1/2000,190
Farmington,UN,2000,5/1/2000,222
Farmington,UN,2000,6/1/2000,251
Farmington,UN,2000,7/1/2000,234
Farmington,UN,2000,8/1/2000,212
Farmington,UN,2000,9/1/2000,183
Farmington,UN,2000,10/1/2000,158
Farmington,UN,2000,11/1/2000,177
Farmington,UN,2000,12/1/2000,161
Farmington,UN,1999,1/1/1999,367
Farmington,UN,1999,2/1/1999,351
Farmington,UN,1999,3/1/1999,303
Farmington,UN,1999,4/1/1999,258
Farmington,UN,1999,5/1/1999,282
Farmington,UN,1999,6/1/1999,272
Farmington,UN,1999,7/1/1999,251
Farmington,UN,1999,8/1/1999,221
Farmington,UN,1999,9/1/1999,195
Farmington,UN,1999,10/1/1999,238
Farmington,UN,1999,11/1/1999,206
Farmington,UN,1999,12/1/1999,187
Farmington,UN,1998,1/1/1998,320
Farmington,UN,1998,2/1/1998,318
Farmington,UN,1998,3/1/1998,253
Farmington,UN,1998,4/1/1998,172
Farmington,UN,1998,5/1/1998,192
Farmington,UN,1998,6/1/1998,225
Farmington,UN,1998,7/1/1998,210
Farmington,UN,1998,8/1/1998,174
Farmington,UN,1998,9/1/1998,170
Farmington,UN,1998,10/1/1998,210
Farmington,UN,1998,11/1/1998,198
Farmington,UN,1998,12/1/1998,220
Farmington,RT,2004,1/1/2004,4.7
Farmington,RT,2004,2/1/2004,4.5
Farmington,RT,2004,3/1/2004,4.4
Farmington,RT,2004,4/1/2004,3.8
Farmington,RT,2004,5/1/2004,4
Farmington,RT,2004,6/1/2004,4.4
Farmington,RT,2004,7/1/2004,4.4
Farmington,RT,2004,8/1/2004,3.8
Farmington,RT,2004,9/1/2004,3.7
Farmington,RT,2004,10/1/2004,3.5
Farmington,RT,2004,11/1/2004,3.4
Farmington,RT,2004,12/1/2004,2.9
Farmington,RT,2003,1/1/2003,4.7
Farmington,RT,2003,2/1/2003,4.6
Farmington,RT,2003,3/1/2003,4.5
Farmington,RT,2003,4/1/2003,4.2
Farmington,RT,2003,5/1/2003,4.3
Farmington,RT,2003,6/1/2003,4.8
Farmington,RT,2003,7/1/2003,4.8
Farmington,RT,2003,8/1/2003,4.2
Farmington,RT,2003,9/1/2003,4.4
Farmington,RT,2003,10/1/2003,4.2
Farmington,RT,2003,11/1/2003,4.4
Farmington,RT,2003,12/1/2003,4
Farmington,RT,2002,1/1/2002,3
Farmington,RT,2002,2/1/2002,3.1
Farmington,RT,2002,3/1/2002,3
Farmington,RT,2002,4/1/2002,3.1
Farmington,RT,2002,5/1/2002,3.2
Farmington,RT,2002,6/1/2002,3.5
Farmington,RT,2002,7/1/2002,3.4
Farmington,RT,2002,8/1/2002,3.5
Farmington,RT,2002,9/1/2002,3.6
Farmington,RT,2002,10/1/2002,3.6
Farmington,RT,2002,11/1/2002,4
Farmington,RT,2002,12/1/2002,4
Farmington,RT,2001,1/1/2001,2.5
Farmington,RT,2001,2/1/2001,2.4
Farmington,RT,2001,3/1/2001,2.2
Farmington,RT,2001,4/1/2001,2.1
Farmington,RT,2001,5/1/2001,2.2
Farmington,RT,2001,6/1/2001,2.7
Farmington,RT,2001,7/1/2001,2.5
Farmington,RT,2001,8/1/2001,2.4
Farmington,RT,2001,9/1/2001,2.2
Farmington,RT,2001,10/1/2001,1.9
Farmington,RT,2001,11/1/2001,2.3
Farmington,RT,2001,12/1/2001,2.2
Farmington,RT,2000,1/1/2000,2.4
Farmington,RT,2000,2/1/2000,2.5
Farmington,RT,2000,3/1/2000,2
Farmington,RT,2000,4/1/2000,1.6
Farmington,RT,2000,5/1/2000,1.9
Farmington,RT,2000,6/1/2000,2.1
Farmington,RT,2000,7/1/2000,1.9
Farmington,RT,2000,8/1/2000,1.8
Farmington,RT,2000,9/1/2000,1.5
Farmington,RT,2000,10/1/2000,1.3
Farmington,RT,2000,11/1/2000,1.5
Farmington,RT,2000,12/1/2000,1.3
Farmington,RT,1999,1/1/1999,3.4
Farmington,RT,1999,2/1/1999,3.2
Farmington,RT,1999,3/1/1999,2.8
Farmington,RT,1999,4/1/1999,2.4
Farmington,RT,1999,5/1/1999,2.6
Farmington,RT,1999,6/1/1999,2.5
Farmington,RT,1999,7/1/1999,2.2
Farmington,RT,1999,8/1/1999,2
Farmington,RT,1999,9/1/1999,1.8
Farmington,RT,1999,10/1/1999,2.1
Farmington,RT,1999,11/1/1999,1.9
Farmington,RT,1999,12/1/1999,1.7
Farmington,RT,1998,1/1/1998,3
Farmington,RT,1998,2/1/1998,3
Farmington,RT,1998,3/1/1998,2.3
Farmington,RT,1998,4/1/1998,1.6
Farmington,RT,1998,5/1/1998,1.8
Farmington,RT,1998,6/1/1998,2.1
Farmington,RT,1998,7/1/1998,1.9
Farmington,RT,1998,8/1/1998,1.6
Farmington,RT,1998,9/1/1998,1.6
Farmington,RT,1998,10/1/1998,1.9
Farmington,RT,1998,11/1/1998,1.8
Farmington,RT,1998,12/1/1998,2
Glastonbury,LF,2004,1/1/2004,17248
Glastonbury,LF,2004,2/1/2004,17269
Glastonbury,LF,2004,3/1/2004,17327
Glastonbury,LF,2004,4/1/2004,17363
Glastonbury,LF,2004,5/1/2004,17424
Glastonbury,LF,2004,6/1/2004,17560
Glastonbury,LF,2004,7/1/2004,17666
Glastonbury,LF,2004,8/1/2004,17503
Glastonbury,LF,2004,9/1/2004,17322
Glastonbury,LF,2004,10/1/2004,17458
Glastonbury,LF,2004,11/1/2004,17483
Glastonbury,LF,2004,12/1/2004,17386
Glastonbury,LF,2003,1/1/2003,17328
Glastonbury,LF,2003,2/1/2003,17398
Glastonbury,LF,2003,3/1/2003,17451
Glastonbury,LF,2003,4/1/2003,17502
Glastonbury,LF,2003,5/1/2003,17478
Glastonbury,LF,2003,6/1/2003,17656
Glastonbury,LF,2003,7/1/2003,17648
Glastonbury,LF,2003,8/1/2003,17463
Glastonbury,LF,2003,9/1/2003,17300
Glastonbury,LF,2003,10/1/2003,17478
Glastonbury,LF,2003,11/1/2003,17473
Glastonbury,LF,2003,12/1/2003,17368
Glastonbury,LF,2002,1/1/2002,17182
Glastonbury,LF,2002,2/1/2002,17342
Glastonbury,LF,2002,3/1/2002,17352
Glastonbury,LF,2002,4/1/2002,17363
Glastonbury,LF,2002,5/1/2002,17425
Glastonbury,LF,2002,6/1/2002,17538
Glastonbury,LF,2002,7/1/2002,17629
Glastonbury,LF,2002,8/1/2002,17514
Glastonbury,LF,2002,9/1/2002,17501
Glastonbury,LF,2002,10/1/2002,17581
Glastonbury,LF,2002,11/1/2002,17535
Glastonbury,LF,2002,12/1/2002,17476
Glastonbury,LF,2001,1/1/2001,17263
Glastonbury,LF,2001,2/1/2001,17246
Glastonbury,LF,2001,3/1/2001,17356
Glastonbury,LF,2001,4/1/2001,17330
Glastonbury,LF,2001,5/1/2001,17339
Glastonbury,LF,2001,6/1/2001,17565
Glastonbury,LF,2001,7/1/2001,17633
Glastonbury,LF,2001,8/1/2001,17442
Glastonbury,LF,2001,9/1/2001,17340
Glastonbury,LF,2001,10/1/2001,17373
Glastonbury,LF,2001,11/1/2001,17349
Glastonbury,LF,2001,12/1/2001,17333
Glastonbury,LF,2000,1/1/2000,17191
Glastonbury,LF,2000,2/1/2000,17239
Glastonbury,LF,2000,3/1/2000,17239
Glastonbury,LF,2000,4/1/2000,17230
Glastonbury,LF,2000,5/1/2000,17189
Glastonbury,LF,2000,6/1/2000,17368
Glastonbury,LF,2000,7/1/2000,17359
Glastonbury,LF,2000,8/1/2000,17186
Glastonbury,LF,2000,9/1/2000,17038
Glastonbury,LF,2000,10/1/2000,17176
Glastonbury,LF,2000,11/1/2000,17183
Glastonbury,LF,2000,12/1/2000,17203
Glastonbury,LF,1999,1/1/1999,15135
Glastonbury,LF,1999,2/1/1999,15200
Glastonbury,LF,1999,3/1/1999,15360
Glastonbury,LF,1999,4/1/1999,15216
Glastonbury,LF,1999,5/1/1999,15313
Glastonbury,LF,1999,6/1/1999,15499
Glastonbury,LF,1999,7/1/1999,15648
Glastonbury,LF,1999,8/1/1999,15566
Glastonbury,LF,1999,9/1/1999,15391
Glastonbury,LF,1999,10/1/1999,15583
Glastonbury,LF,1999,11/1/1999,15598
Glastonbury,LF,1999,12/1/1999,15566
Glastonbury,LF,1998,1/1/1998,15008
Glastonbury,LF,1998,2/1/1998,15109
Glastonbury,LF,1998,3/1/1998,15320
Glastonbury,LF,1998,4/1/1998,15179
Glastonbury,LF,1998,5/1/1998,15291
Glastonbury,LF,1998,6/1/1998,15421
Glastonbury,LF,1998,7/1/1998,15545
Glastonbury,LF,1998,8/1/1998,15404
Glastonbury,LF,1998,9/1/1998,15154
Glastonbury,LF,1998,10/1/1998,15296
Glastonbury,LF,1998,11/1/1998,15225
Glastonbury,LF,1998,12/1/1998,15106
Glastonbury,EMP,2004,1/1/2004,16622
Glastonbury,EMP,2004,2/1/2004,16632
Glastonbury,EMP,2004,3/1/2004,16709
Glastonbury,EMP,2004,4/1/2004,16826
Glastonbury,EMP,2004,5/1/2004,16823
Glastonbury,EMP,2004,6/1/2004,16925
Glastonbury,EMP,2004,7/1/2004,17033
Glastonbury,EMP,2004,8/1/2004,16973
Glastonbury,EMP,2004,9/1/2004,16783
Glastonbury,EMP,2004,10/1/2004,16939
Glastonbury,EMP,2004,11/1/2004,16948
Glastonbury,EMP,2004,12/1/2004,16923
Glastonbury,EMP,2003,1/1/2003,16642
Glastonbury,EMP,2003,2/1/2003,16673
Glastonbury,EMP,2003,3/1/2003,16760
Glastonbury,EMP,2003,4/1/2003,16813
Glastonbury,EMP,2003,5/1/2003,16789
Glastonbury,EMP,2003,6/1/2003,16873
Glastonbury,EMP,2003,7/1/2003,16905
Glastonbury,EMP,2003,8/1/2003,16859
Glastonbury,EMP,2003,9/1/2003,16652
Glastonbury,EMP,2003,10/1/2003,16859
Glastonbury,EMP,2003,11/1/2003,16849
Glastonbury,EMP,2003,12/1/2003,16823
Glastonbury,EMP,2002,1/1/2002,16720
Glastonbury,EMP,2002,2/1/2002,16857
Glastonbury,EMP,2002,3/1/2002,16907
Glastonbury,EMP,2002,4/1/2002,16892
Glastonbury,EMP,2002,5/1/2002,16930
Glastonbury,EMP,2002,6/1/2002,16992
Glastonbury,EMP,2002,7/1/2002,17057
Glastonbury,EMP,2002,8/1/2002,16992
Glastonbury,EMP,2002,9/1/2002,16952
Glastonbury,EMP,2002,10/1/2002,17021
Glastonbury,EMP,2002,11/1/2002,16919
Glastonbury,EMP,2002,12/1/2002,16890
Glastonbury,EMP,2001,1/1/2001,16905
Glastonbury,EMP,2001,2/1/2001,16884
Glastonbury,EMP,2001,3/1/2001,17023
Glastonbury,EMP,2001,4/1/2001,17013
Glastonbury,EMP,2001,5/1/2001,16985
Glastonbury,EMP,2001,6/1/2001,17103
Glastonbury,EMP,2001,7/1/2001,17207
Glastonbury,EMP,2001,8/1/2001,17056
Glastonbury,EMP,2001,9/1/2001,16954
Glastonbury,EMP,2001,10/1/2001,17022
Glastonbury,EMP,2001,11/1/2001,16960
Glastonbury,EMP,2001,12/1/2001,16975
Glastonbury,EMP,2000,1/1/2000,16839
Glastonbury,EMP,2000,2/1/2000,16862
Glastonbury,EMP,2000,3/1/2000,16954
Glastonbury,EMP,2000,4/1/2000,16951
Glastonbury,EMP,2000,5/1/2000,16876
Glastonbury,EMP,2000,6/1/2000,17027
Glastonbury,EMP,2000,7/1/2000,17049
Glastonbury,EMP,2000,8/1/2000,16929
Glastonbury,EMP,2000,9/1/2000,16811
Glastonbury,EMP,2000,10/1/2000,16992
Glastonbury,EMP,2000,11/1/2000,16970
Glastonbury,EMP,2000,12/1/2000,17013
Glastonbury,EMP,1999,1/1/1999,14782
Glastonbury,EMP,1999,2/1/1999,14833
Glastonbury,EMP,1999,3/1/1999,15038
Glastonbury,EMP,1999,4/1/1999,14960
Glastonbury,EMP,1999,5/1/1999,14992
Glastonbury,EMP,1999,6/1/1999,15132
Glastonbury,EMP,1999,7/1/1999,15328
Glastonbury,EMP,1999,8/1/1999,15283
Glastonbury,EMP,1999,9/1/1999,15102
Glastonbury,EMP,1999,10/1/1999,15281
Glastonbury,EMP,1999,11/1/1999,15343
Glastonbury,EMP,1999,12/1/1999,15365
Glastonbury,EMP,1998,1/1/1998,14587
Glastonbury,EMP,1998,2/1/1998,14663
Glastonbury,EMP,1998,3/1/1998,14899
Glastonbury,EMP,1998,4/1/1998,14857
Glastonbury,EMP,1998,5/1/1998,14913
Glastonbury,EMP,1998,6/1/1998,15036
Glastonbury,EMP,1998,7/1/1998,15218
Glastonbury,EMP,1998,8/1/1998,15116
Glastonbury,EMP,1998,9/1/1998,14833
Glastonbury,EMP,1998,10/1/1998,14973
Glastonbury,EMP,1998,11/1/1998,14949
Glastonbury,EMP,1998,12/1/1998,14866
Glastonbury,UN,2004,1/1/2004,626
Glastonbury,UN,2004,2/1/2004,637
Glastonbury,UN,2004,3/1/2004,618
Glastonbury,UN,2004,4/1/2004,537
Glastonbury,UN,2004,5/1/2004,601
Glastonbury,UN,2004,6/1/2004,635
Glastonbury,UN,2004,7/1/2004,633
Glastonbury,UN,2004,8/1/2004,530
Glastonbury,UN,2004,9/1/2004,539
Glastonbury,UN,2004,10/1/2004,519
Glastonbury,UN,2004,11/1/2004,535
Glastonbury,UN,2004,12/1/2004,463
Glastonbury,UN,2003,1/1/2003,686
Glastonbury,UN,2003,2/1/2003,725
Glastonbury,UN,2003,3/1/2003,691
Glastonbury,UN,2003,4/1/2003,689
Glastonbury,UN,2003,5/1/2003,689
Glastonbury,UN,2003,6/1/2003,783
Glastonbury,UN,2003,7/1/2003,743
Glastonbury,UN,2003,8/1/2003,604
Glastonbury,UN,2003,9/1/2003,648
Glastonbury,UN,2003,10/1/2003,619
Glastonbury,UN,2003,11/1/2003,624
Glastonbury,UN,2003,12/1/2003,545
Glastonbury,UN,2002,1/1/2002,462
Glastonbury,UN,2002,2/1/2002,485
Glastonbury,UN,2002,3/1/2002,445
Glastonbury,UN,2002,4/1/2002,471
Glastonbury,UN,2002,5/1/2002,495
Glastonbury,UN,2002,6/1/2002,546
Glastonbury,UN,2002,7/1/2002,572
Glastonbury,UN,2002,8/1/2002,522
Glastonbury,UN,2002,9/1/2002,549
Glastonbury,UN,2002,10/1/2002,560
Glastonbury,UN,2002,11/1/2002,616
Glastonbury,UN,2002,12/1/2002,586
Glastonbury,UN,2001,1/1/2001,358
Glastonbury,UN,2001,2/1/2001,362
Glastonbury,UN,2001,3/1/2001,333
Glastonbury,UN,2001,4/1/2001,317
Glastonbury,UN,2001,5/1/2001,354
Glastonbury,UN,2001,6/1/2001,462
Glastonbury,UN,2001,7/1/2001,426
Glastonbury,UN,2001,8/1/2001,386
Glastonbury,UN,2001,9/1/2001,386
Glastonbury,UN,2001,10/1/2001,351
Glastonbury,UN,2001,11/1/2001,389
Glastonbury,UN,2001,12/1/2001,358
Glastonbury,UN,2000,1/1/2000,352
Glastonbury,UN,2000,2/1/2000,377
Glastonbury,UN,2000,3/1/2000,285
Glastonbury,UN,2000,4/1/2000,279
Glastonbury,UN,2000,5/1/2000,313
Glastonbury,UN,2000,6/1/2000,341
Glastonbury,UN,2000,7/1/2000,310
Glastonbury,UN,2000,8/1/2000,257
Glastonbury,UN,2000,9/1/2000,227
Glastonbury,UN,2000,10/1/2000,184
Glastonbury,UN,2000,11/1/2000,213
Glastonbury,UN,2000,12/1/2000,190
Glastonbury,UN,1999,1/1/1999,353
Glastonbury,UN,1999,2/1/1999,367
Glastonbury,UN,1999,3/1/1999,322
Glastonbury,UN,1999,4/1/1999,256
Glastonbury,UN,1999,5/1/1999,321
Glastonbury,UN,1999,6/1/1999,367
Glastonbury,UN,1999,7/1/1999,320
Glastonbury,UN,1999,8/1/1999,283
Glastonbury,UN,1999,9/1/1999,289
Glastonbury,UN,1999,10/1/1999,302
Glastonbury,UN,1999,11/1/1999,255
Glastonbury,UN,1999,12/1/1999,201
Glastonbury,UN,1998,1/1/1998,421
Glastonbury,UN,1998,2/1/1998,446
Glastonbury,UN,1998,3/1/1998,421
Glastonbury,UN,1998,4/1/1998,322
Glastonbury,UN,1998,5/1/1998,378
Glastonbury,UN,1998,6/1/1998,385
Glastonbury,UN,1998,7/1/1998,327
Glastonbury,UN,1998,8/1/1998,288
Glastonbury,UN,1998,9/1/1998,321
Glastonbury,UN,1998,10/1/1998,323
Glastonbury,UN,1998,11/1/1998,276
Glastonbury,UN,1998,12/1/1998,240
Glastonbury,RT,2004,1/1/2004,3.6
Glastonbury,RT,2004,2/1/2004,3.7
